clan-macgregor	Clan MacGregor	blend	GB-SCT			William Grant & Sons	blend	none			auto	high	https://en.wikipedia.org/wiki/Clan_MacGregor_(whisky)	Resolved the seed's own flag: Wikipedia (re-fetched this session) confirms William Grant & Sons owns Clan MacGregor, listed among their blended Scotch brands alongside Grant's and The Famous Grouse. Blend of 15 malt and grain whiskies; no peat statement found, inferred unpeated from the input's own totalwine.com tasting-note citation ("delicate sweet, smooth mellow", no smoke) -- kept none.
claymore	Claymore	blend	GB-SCT			Whyte & Mackay	blend	unknown			auto	high	https://www.whyteandmackayltd.com/our-brands/claymore/	Confirmed via the producer's own site (Whyte & Mackay Ltd): "Blended Scotch Whisky created in honour of the Scottish Claymore sword"; the site states no peat/smoke character at all. Retailer/aggregator tasting notes (Whiskybase, Honest Booze Reviews, Dear Whisky) describe "a gentle smoky note" and "slightly smoky" -- corrected peatProfile from the seed's light to unknown per the no-retailer-only-positive-peat rule. Withheld peat proposal: light, per retailer tasting notes only -- not producer domain, not Islay.
clonakilty	Clonakilty	distillery	IE					none			auto	high	https://www.clonakiltydistillery.ie/ https://en.wikipedia.org/wiki/Irish_whiskey	Verified via the distillery's own site (clonakiltydistillery.ie, not reached by the seed round): County Cork craft distillery, B Corp certified, range spans Single Pot Still, Double Oak, Galley Head Single Malt and Port Cask -- confirms defaultTypeName correctly stays empty (multi-type range), matching the seed. No peat mentioned on their own site; peat=none per the verified Irish-whiskey convention (peat is seldom used in malting outside Scotland). Confidence raised to high (was low in the seed).
coalition	Coalition	brand	US				rye	none		kentucky-artisan-distillery	auto	high	https://www.distillerytrail.com/directory-distillery/listing/coalition-whiskey/	Confirmed via distillerytrail.com (opened): Coalition Whiskey is 'distilled, aged and bottled at Kentucky Artisan Distillery' in Crestwood, KY (pre-Prohibition all-copper pot still, zero automation, rye sourced from adjacent Waldeck Farm). Added a new kentucky-artisan-distillery row for bottlerSlug (see below). Founders are reported elsewhere (Leonid Yangarber, Steve Thompson, Ludwig Vanneron per secondary sources) but I could not open a page naming them directly this session, so owner is left blank. 100% Kentucky straight rye, no peat used.
conciere	Conciere	brand	US					unknown		american-distilling-co	auto	high	https://www.conciere.com/our-products	Corrected: real "well spirits" (bar-pour) brand spanning whiskey, rum, gin, vodka, tequila and scotch, confirmed via the producer's own site -- "Bottled by American Distilling Co., Mira Loma, CA" -- new row american-distilling-co added (kind=bottler), bottlerSlug set. Whiskey line alone spans Cinnamon Whiskey, Blended Scotch, Blended Whiskey and Bourbon sub-labels, so defaultTypeName left empty. No peat/smoke mentioned.
copper-rivet	Copper Rivet Distillery	distillery	GB-ENG				single malt	none			auto	high	https://copperrivetdistillery.com/product/masthouse-single-malt-signature/ https://en.wikipedia.org/wiki/List_of_whisky_distilleries_in_England	Verified via the distillery's own product page and Wikipedia: Chatham, Kent, England; its whisky brand is Masthouse single malt, full flavour notes (vanilla, toffee apple, sweet cream, nutty/peppery finish) with no smoke, so peatProfile=none. Also makes Dockyard gin and Vela vodka (not whisky). No "Masthouse" row exists in this batch to parent despite the seed's note referencing one.
corsair	Corsair	distillery	US					light			auto	high	https://shop.corsairdistillery.com/products/corsair-a10-triple-smoke	Resolved the seed's open question: Corsair's own shop page confirms Triple Smoke uses THREE individually smoked malts -- cherrywood (Wisconsin), beechwood (Germany), AND peat (Scotland) -- satisfying the producer-domain requirement for a positive claim. Since peat is only one of three smoke sources (diluted, not straight peated malt), set to light rather than medium/heavy. Nashville, TN craft distillery; range still spans single malt and rye (e.g. Dark Rye sample), so defaultTypeName stays empty. Misspelling "Corsaire" already captured in the row's existing aliases.
courage-conviction	Courage & Conviction	brand	US				single malt	none	virginia-distillery		auto	high	https://courageandconviction.com/ https://vadistillery.com/	Confirmed via its own dedicated site: Virginia Distillery Company's American single malt line (Signature/Bourbon Cask/Cuvee Cask/Sherry Cask), no peat/smoke stated. Corrected parentSlug from "virginia-distillery-company" to "virginia-distillery" to match this batch's slug for that row.
crabbie	Crabbie	blend	GB-SCT			Halewood Artisanal Spirits	blend	none			auto	high	https://sltn.co.uk/2025/08/21/bonnington-has-rekindled-crabbie-connection-to-the-port-of-leith/ https://www.just-drinks.com/news/halewood-sells-crabbies-to-brookfield/ https://en.wikipedia.org/wiki/Crabbie%27s https://en.wikipedia.org/wiki/Halewood_International	Current owner resolved this session: Halewood Artisanal Spirits still owns the Crabbie whisky brand and its own Bonnington Distillery in Leith as of August 2025 (sltn.co.uk, opened -- distillery manager Gregor Butchert quoted). A same-month sale (just-drinks.com, opened) moved only the "Crabbie's" alcoholic-ginger-beer/ginger-wine brand and IP to Brookfield Drinks -- explicitly "no production assets" and no mention of whisky/Bonnington -- so the two businesses sharing the Crabbie name now have different owners; this row is the whisky line only. "Crabbie and Cree"/"Crabbie&Cree" sample remains unresolved. Re-opened both inherited Wikipedia pages this session too: the Crabbie's article confirms the 1980s Macdonald & Muir/Glenmorangie chain and a 2007 sale to Halewood; the Halewood International article confirms the ginger-wine brand was bought in 2002 and, separately, that the corporate name itself changed from "Halewood International" to "Halewood Artisanal Spirits" in April 2021 -- explaining why the current legal name differs from the seed's. peat=none per ordinary-blend convention (unchanged; no smoke evidence found).
crater-lake	Crater Lake	brand	US			Hood River Distillers, Inc.	rye	none			auto	high	https://www.craterlakespirits.com/whiskey	Corrected/confirmed via the producer's own site (craterlakespirits.com/whiskey, opened this session): Crater Lake Rye Whiskey, made by Hood River Distillers, Inc., Oregon -- 100% rye mash bill, matching the sample name exactly. (Secondary sources associate the brand's origin with Bendistillery, Bend OR, not contradicted but not stated on the producer's current page -- flagging for a reviewer in case the two are organizationally distinct.) countryCode/defaultTypeName corrected from the seed's name-based inference to directly verified facts. peatProfile=none, no peat/smoke mentioned; American-rye convention.
crazy-charley	Crazy Charley	blend	IT				blend	none			auto	high	https://tavriav.zakaz.ua/en/products/viski-kreizi-charli-700ml--08006063007248/	Corrected: this is an Italian-produced blended whiskey, not the seed's guessed American style. Retailer product spec (Tavria V/Zakaz.ua) states country of origin Italy, manufacturer Polini Produzioni Srl, classified "blended" whiskey (mixture of grain whiskey and bourbon whiskey, prepared water, caramel E150a). No malt whisky component and no peat mentioned; ingredients support unpeated.
croithli	Croithlí	distillery	IE				single malt	none			auto	high	https://thecrollydistillery.com/our-whiskey-sessile/ https://thecrollydistillery.com/our-whiskey/ https://www.firstfillspirits.com/product/croithli-single-malt-irish-whiskey-sessile-oak/	Crolly Distillery (Irish: Croithlí), County Donegal; site confirms first licensed whiskey distillery in Donegal since the 1840s and first single malt whiskey from Donegal in 180 years. Reconfirmed directly on the official site this session: Sessile Oak and other tasting notes (vanilla, caramel, green apple, oak, black pepper, creme brulee) show no smoke/peat language anywhere. "Croithlí" is the Irish-language place name (fada accent); catalogue brand string drops it. Upgraded from low to high confidence.
cromwells-royal	Cromwell's Royal	blend	GB-SCT				blend	unknown			auto	high	https://www.universalfws.com/manufacturer/cromwell/	Confirmed real, internationally distributed (Ukraine, Poland, Germany, Kazakhstan, Vietnam, Hong Kong retail listings) own-label Blended Scotch Whisky, matured a minimum of 3 years -- verified via universalfws.com's own product listing (opened this session), matching the seed's characterization. No single bottling company/distillery identified despite multiple searches (Whiskybase carries reviews under "Brand: Cromwell's" but names no producer). withheld peat proposal: several independent retail listings (universalfws.com, rozetka.com.ua) describe "smoky and malty notes" in the aroma, but none is the producer's own domain, so kept unknown rather than asserted.
crown-royal	Crown Royal	blend	CA			Diageo	blend	none			auto	high	https://en.wikipedia.org/wiki/Crown_Royal	Confirmed via Wikipedia: blended Canadian whisky (rye/maize/barley), created by Seagram, owned by Diageo since 2000; distilled Gimli Manitoba, blended/bottled Amherstburg Ontario and Valleyfield Quebec. No peat/smoke mentioned; peat=none, standard for Canadian whisky. Confidence raised to high (was low in the seed, whose second citation -- the Irish whiskey page -- was an unrelated copy/paste, no longer needed now that the Crown Royal article itself was opened directly).
cumberland-falls	Cumberland Falls	brand	US			Global Spirits	bourbon	none			auto	high	https://globalspirits.com/usa/brend/cumberland-falls-bourbon	Producer identified via Global Spirits' own product page (globalspirits.com, opened this session): Cumberland Falls is "Authentic Kentucky Straight Bourbon," Owensboro, Kentucky, "the original distillery that opened its doors in 1885," handcrafted small-batch, 86 proof. Named for the Kentucky waterfall, as the seed guessed. (Secondary, unconfirmed sources describe this as the historic Green River Distilling Co./Owensboro Distillery site, now under Bardstown Bourbon Company -- not independently verified this session; flagging for a reviewer.) Corrected kind from distillery to brand and filled countryCode/owner. peatProfile=none, no peat/smoke mentioned; American-bourbon convention.
d-u-c	D.U.C	brand	FR					unknown	maison-daucourt		auto	high	https://ducwhisky.com/en https://daucourt.com/en	Corrected: this is a real French whisky, "the result of a double distillation and aging in two types of casks" (Double Cask / Triple Cask), made from malted barley, wheat and corn in a Charentais pot still -- countryCode corrected to FR (was XX). Produced by Maison Daucourt, the SAME company behind Bastille 1789 (see bastille row) -- confirmed independently on both daucourt.com and ducwhisky.com; parentSlug=maison-daucourt set (new row). No peat/smoke mentioned. defaultTypeName left empty: the malted-barley/wheat/corn mash bill does not map cleanly onto the closed single malt/grain vocabulary.
daddy-rack	Daddy Rack	brand	US			Daddy Rack Whiskey Co.	tennessee	none			auto	high	https://www.daddyrack.com	Producer identified via the brand's own site (daddyrack.com, opened this session): "Bottled by Daddy Rack Whiskey Co., Columbia, Tennessee, USA," created by Master Maker & Blender J. Arthur Rackham ("Daddy Rack"). Confirms Tennessee Straight Whiskey (matches the sample and the seed's defaultTypeName) and the Lincoln County Process (maple-charcoal filtering) -- charcoal mellowing is not peat. Corrected kind from blend to brand and filled owner. peatProfile=none, no peat/smoke mentioned; American-whiskey convention.
dalmahoy	Dalmahoy	blend	GB-SCT				blend	none			unverified	low	https://en.wikipedia.org/wiki/Scotch_whisky	No producer-specific source found this session either -- an own-label blend named for a place near Edinburgh, presumably a supermarket/private-label range given the three cask-finish samples (Bourbon/Rum/Sherry Cask). peat=none per the verified ordinary-blended-Scotch convention only; identity/ownership remain unconfirmed, so confidence stays low as in the seed.
david-nicholson	David Nicholson	brand	US				bourbon	none		lux-row-distillers	auto	high	https://luxrowdistillers.com/david-nicholson	Confirmed current producer (the seed could not find one): Lux Row Distillers, Bardstown, Kentucky -- new row lux-row-distillers added, bottlerSlug set. Historic recipe: David Nicholson created the "43" bourbon recipe in his St. Louis grocery store around 1843, later produced at the A. Ph. Stitzel distillery (Van Winkle family), now at Lux Row. Both catalogue samples confirmed as named expressions: "1843" (wheated bourbon) and "Reserve" (ryed/extra-aged bourbon) -- both legally bourbon, so defaultTypeName=bourbon. The site's "woody and smoky tones" tasting note is oak-char derived, not peat; peatProfile=none per the bourbon-category default, no peat mentioned.
daviess-county	Daviess County	brand	US			Lux Row Distillers	bourbon	none		lux-row-distillers	auto	high	https://luxrowdistillers.com/ https://luxrowdistillers.com/daviess-county-bourbon/	Confirmed via Lux Row Distillers' own site: Daviess County bourbon, variants Kentucky Straight (core), Cabernet Sauvignon Finish, French Oak Barrel Finished, Medium Toasted Barrel Finished -- all bourbon, so defaultTypeName=bourbon. No peat mentioned; peat=none, standard bourbon convention. Added a new lux-row-distillers row (see below) since it was not in live-slugs.txt or any input row and this row's bottlerSlug needs it. Confidence raised to high (was low in the seed).
de-danann	De Danann	blend	IE			Walsh Whiskey		none			auto	high	https://okwine.ua/ua/product/viski-de-danann-walsh-whiskey-40-07l https://www.walshwhiskey.com	Confirmed producer (the seed could not find one): Walsh Whiskey, the independent Irish company founded by Bernard and Rosemary Walsh (also behind the already-live Writers' Tears and The Irishman) -- confirmed via a retailer product page naming Walsh Whiskey as producer, and via walshwhiskey.com directly (though De Danann is not listed among their CURRENT homepage brands, suggesting an older or export-market line). owner=Walsh Whiskey added. Sample "De Danann Walsh" corroborates the link. No smoke/peat in either the walshwhiskey.com general content or the retailer's tasting notes for this specific blend, so peatProfile=none.
deep-river	Deep River	brand	FR			Les Grands Chais de France	single malt	unknown			auto	high	https://alcomag.ua/viski-deep-river-single-malt-0-7-l-	Corrected countryCode from XX to FR: Deep River Single Malt is a French own-label whisky by Les Grands Chais de France (a large French wine/spirits group -- note the parallel with "Billy Bong" elsewhere in this batch, a different French group's own-label bourbon). Confirmed via a Ukrainian retailer's product page (alcomag.ua, opened this session) naming the brand owner and French origin explicitly; a WIPO trademark-database snippet (seen, not independently re-opened) separately names "LES GRANDS CHAIS DE FRANCE S.A.S." as the DEEP RIVER trademark holder, corroborating. Corrected kind from blend to brand. withheld peat proposal: the retailer's tasting notes describe "strong fenolic [sic] and smoky notes" and a "smoky, salty" aroma with "smoke in the finish" -- phenolic character is the chemical signature of peat, strongly suggestive of a peated malt, but the source is a retailer, not the producer's own domain, so kept unknown per the brief's rule rather than asserted.
dilmoor	Dilmoor	brand	GB-SCT				blend	none			auto	high	https://winebutik.com.ua/dilmoor-gold-mill https://dilmoor.com	Resolved: the seed's disconnect between the catalogue brand string "Dilmoor" and the sole sample name "Gold Mill" is because the full product name is "Dilmoor Gold Mill Blended Scotch Whisky" -- confirmed via winebutik.com.ua's own listing (opened this session, states origin "Шотландія"/Scotland directly). Dilmoor itself is an Italian private-label bottler (Pedrengo, Bergamo, Italy, producing liqueurs/distillates/private label since 1950, per dilmoor.com) that also bottles an unrelated "O'Connell's Irish" whiskey and a separate "Crema Whisky Goldmill" cream liqueur under similar names, neither of which is this row's sample. countryCode set to GB-SCT (the whisky's legal origin) rather than Italy (the bottling company's home), matching this project's precedent for "Restless Pony" (Ukrainian owner, US-origin whiskey). New alias added: "gold mill" (see alias.tsv). peatProfile=none: "mild flavor with malt notes and subtle vanilla" (artdrink.com.ua), no smoke or peat mentioned; ordinary blended Scotch.
dram-loch	Dram Loch	blend	GB-SCT				blend	none			auto	high	https://thedramwhisky.com	Confirmed via the brand's own official site (thedramwhisky.com, opened this session): Dram Loch is a genuine 3-Year Blended Scotch Whisky, "produced, distilled and blended in Scotland" -- built explicitly as an export/private-label brand "for distributors looking for a brand that can grow." Producing company/distillery deliberately undisclosed on the site; only a generic "Highlands" reference appears, not specific enough to assert a region. No peat/smoke mentioned; ordinary blended Scotch per the site's own description.
drofa	Дрофа&Люди	distillery	UA					unknown			auto	high	https://www.drofabeer.com/nashi-dystylyaty/ https://epravda.com.ua/biznes/drofa-ta-lyudi-yak-hersonska-brovarnya-zapuskaye-vlasnu-guralnyu-ta-otrimuye-nagorodi-815246/	Confirmed real and identifiable: Pivdenna Stepova Brovarnya "Drofa" (Southern Steppe Brewery/Distillery "Drofa"), Kherson, Ukraine; operates its own guralnya (still-house) under a 2024 craft-spirits license, double-distils small batches from beer/wine/malt in copper alembics, ages in oak barrels or on oak chips/cubes/planks, won craft-spirits awards 2024-2025 (incl. a "beer whiskey" category). No peat/smoke mentioned anywhere, kept unknown. FLAG FOR REVIEWER: two of the four sampled SKUs are named plain "Distillate" (no aging qualifier) while the other two say "Aged on American/Bourbon Oak Chips" -- worth confirming per-SKU whether the unqualified ones are matured whisky-style spirit or unaged white spirit.
drummers-reserve	Drummers Reserve	blend	GB-SCT				blend	none			unverified	low	https://en.wikipedia.org/wiki/Scotch_whisky	No web presence found this session either, matching the seed exactly. Single sample name, no further detail available. peat=none kept only as the verified ordinary-blended-Scotch category default; identity remains unconfirmed.
dry-fly	Dry Fly	distillery	US					none			auto	high	https://dryflydistilling.com	Confirmed via the distillery's own site (dryflydistilling.com, opened this session): located at 1021 W. Riverside, Spokane, WA. Makes multiple whiskey styles -- wheat (matches this row's "Dry Fly Cask Strength Wheat" sample), Straight Rye, and a "single pot still...small batch, single barrel whiskey inspired by the Celtic tradition" -- so defaultTypeName is kept empty (multi-type range; corrected reasoning from the seed's "not one of the 8 listed values" framing to "spans several of the 8 listed values"). No peat/smoke mentioned; American craft-whiskey convention.
dublin-liberties-distillery	The Dublin Liberties Distillery	distillery	IE					none			auto	high	https://thedld.com/drink/dead-rabbit-irish-whiskey/	New row for the-dead-rabbit (parentSlug). Irish whiskey distillery in the Liberties, Dublin; produces the Dead Rabbit collaboration whiskey among its range. No peat evidence found.
dubliner	The Dubliner	blend	IE			Quintessential Brands Group	blend	none			auto	high	https://quintessentialbrands.com/brands/dubliner-irish-whiskey/	Owner confirmed via the brand owner's own site (the seed could not confirm this): Quintessential Brands Group. Blend of single malt and grain Irish whiskey, bourbon-cask matured, no peat/smoke stated -- ordinary unpeated Irish blend.
dublins-own	Dublin's Own	blend	IE			DWD (Dublin Whiskey Distillery)	blend	none			auto	high	https://dwdwhiskey.com/whiskey.php	Confirmed via the producer's own site (dwdwhiskey.com/whiskey.php, opened this session): Dublin's Own is made by DWD (Dublin Whiskey Distillery) -- "an outstanding blend of single malt and grain," double and triple distilled. Matches the seed's inference exactly (Irish own-label blend), now evidenced rather than assumed. peatProfile=none: no peat/smoke in the producer's own tasting notes (honey, vanilla, caramel, chocolate, spice).
early-times	Early Times	blend	US			Sazerac Company	bourbon	none			auto	high	https://en.wikipedia.org/wiki/Early_Times	Verified via Wikipedia (opened this session): Kentucky whiskey founded 1860, Brown-Forman owned it 1923-2020, sold to Sazerac Company mid-2020 alongside Canadian Mist. Domestically labeled "Kentucky Whisky" (some used-barrel-aged stock falls just short of the US bourbon standard) but marketed as bourbon internationally; kept defaultTypeName=bourbon as the catalogue's working category. No peat; bourbon.
easy-rider	Easy Rider	blend	US			Hood River Distillers	bourbon	none			auto	high	https://easyriderwhiskey.com/about	Corrected from unresolved/unknown: real brand, "Easy Rider Kentucky Straight Bourbon Whiskey," sourced and bottled by Hood River Distillers (Hood River, Oregon; official site opened), aged 4 years, motorcycle-culture branding tied to the 1969 film. Source distillery not disclosed. No peat mentioned.
echlinville	Echlinville	distillery	IE					none			auto	high	https://echlinville.com/	Verified via own site: Co. Down, Northern Ireland, est. 2013; flagship brand Dunville's plus other lines (The Beginning, Weavers Spirits, Matt Darcy, Old Comber), sherry-cask emphasis, no peat/smoke stated. Coded IE since the Irish Whiskey GI covers the whole island and the closed country list has no separate Northern Ireland code. Range spans multiple whisky styles so defaultTypeName left empty.
ecosse-g	Ecosse G	blend	GB-SCT			Brave New Spirits Ltd	grain	none		brave-new-spirits	auto	high	https://iwsc.net/results/detail/132621/ecosse-g-12-yo-single-grain-scotch-whisky https://barshop.am/en/product/whisky-ecosse-g-aged-12-years-single-grain-scotch-whisky-fini-en-barriques-de-cognac-xo-glasgow-scotland-43-0-7l/	Corrected from low/unresolved: real brand, a 12yo single grain Scotch finished in French Cognac/wine barriques, one of Brave New Spirits Ltd's volume brands (independent bottler, Glasgow, est. 2020 - IWSC listing opened confirms both). No peat mentioned (candied orange/oak notes). Source grain distillery undisclosed. Added brave-new-spirits as a new bottler row.
edderwick	Edderwick	blend	GB-SCT	highland	highland	Gallery Spirits Company		light			auto	high	https://gspirits.eu/our-brands/edderwick	Own-label of Gallery Spirits Company (gspirits.eu is the producer's own domain): "crafted and bottled in Scotland", described on-page as a Highland whisky. Range spans blend (3yr/7yr) and single malt (5yr/10yr) expressions, so defaultTypeName left empty. Peat corrected from the seed's unknown to light: the producer's own site states a "subtle peaty finish" (3yr), "soft, sweet smoky touch" (5yr) and "subtle peppery hint" (10yr) -- satisfies the producer-domain corroboration rule for a positive claim.
eddu	Eddu	distillery	FR			Distillerie des Menhirs		none			auto	high	https://fr.wikipedia.org/wiki/Distillerie_des_Menhirs https://en.wikipedia.org/wiki/Buckwheat_whisky	Confirmed via English and French Wikipedia: Le Lay family's Distillerie des Menhirs, Plomelin, Brittany, France -- makers of what they describe as the first pure buckwheat whisky (1998), double-distilled in a direct-flame pot still, aged in French oak; range includes Diamant/Gold/Silver/Broceliande (pure buckwheat), Grey Rock (blended), Ed Gwenn (single grain). Buckwheat whisky is outside the closed defaultTypeName list so left empty, as in the seed. For a human reviewer: the French Wikipedia article also mentions limited-edition 'peated versions' exist in the wider range, but gives no level, and the official site (distillerie-des-menhirs.com, with and without www) fails DNS resolution -- none of this batch's Eddu samples are named Peated, so peatProfile=none is kept here and no rule.tsv exception was written for the unconfirmed peated editions.
egans	Egan's	blend	IE			P. & H. Egan Ltd		none			auto	high	https://www.eganswhiskey.com/our-story/ https://en.wikipedia.org/wiki/Irish_whiskey	Upgraded from low to high this session: got past the 403 via browser (eganswhiskey.com is real and live; the WAF is inconsistent -- some paths 403'd again on retry). Its own "Our Story" page states "In 1852 Patrick Egan Sr. and his brother Henry established P. & H. Egan Ltd. in Tullamore," confirming the general-knowledge owner the seed/prior round could not cite. Range (Vintage Grain, Fortitude, Legacy Reserve Series III) still spans styles, so defaultTypeName stays empty. Re-opened the Irish whiskey Wikipedia article this session too: confirms peat is "rarely used in the malting process outside of Scotland," naming Cooley, Pearse Lyons and Echlinville as the known peated exceptions -- Egan's is not among them. peat=none kept per that verified convention; no producer-domain peat statement found for this brand specifically.
eigashima	Eigashima Shuzo	distillery	JP					unknown			auto	high	https://en.wikipedia.org/wiki/White_Oak_distillery	Verified via Wikipedia: runs White Oak distillery in Akashi, Japan, "Akashi" branded whisky since 2007. Range spans single malt and blended releases (see takumi in this batch, resolved to Akashi Takumi), so defaultTypeName left empty. Peat not stated in the source, left unknown. Dropped the seed's claim that a "Tokinoka" row in this batch needs this as parent -- no such row exists in batch-19.
eiregold	Eiregold	blend	IE			Hyde Distillery	blend	none			auto	high	https://www.masterofmalt.com/whiskies/eiregold/eiregold-irish-whiskey/ https://www.irishmalts.com/blended/eiregold/	Confirmed via both sources (fetched directly): blended Irish whiskey, 80% bourbon-cask single grain / 20% single malt, triple distilled, Co. Cork, minimum 4 years, 40% ABV; producer named as Hyde Distillery (matches the seed's fuller 'Hyde Irish Whiskey / Hibernia Distillers'). No peat/smoke mentioned (vanilla/honey/toasted-oak tasting notes); peat=none. Confidence raised to high (was low in the seed).
element	Element	blend	IE			New Era Spirits	blend	none			auto	high	https://elementirishwhiskey.com/ https://www.irishmalts.com/irish-whiskey/element-fusion-series-r10 https://www.togetherwecreate.com/element	Identified this session (the seed could not find it): New Era Spirits' "Element Irish Whiskey", an "Open Innovation" brand launched 2022, flagship Fusion Series R/1.0 a 43% blend of single malt and single grain whiskey matured in ex-bourbon/oak/oloroso sherry/stout casks; also Lore (single malt) and X series. No peat/smoke stated in any series. Alias kept at brand scope only per the seed's reasoning (collision risk with "Element Fusion"/"Element Lore" as in-name matches, and with the unrelated "Elements of Islay"/"M&H Elements"/"Glenmorangie Elementa" already in the catalogue).
embra	Embra	brand	GB-SCT	lowland	lowland	David Robertson	single malt	unknown	holyrood		auto	high	https://en.wikipedia.org/wiki/Holyrood_distillery https://www.bite-magazine.com/post/holyrood-distillery-launches-first-peated-whisky-embra	Holyrood distillery (Edinburgh, Lowland; David Robertson, ex-Macallan, is a co-founder) and Embra as part of its 2024-25 Founding Series confirmed via Wikipedia. Positive peat is well attested by press (bite-magazine.com quotes distillery manager Calum Rae on "heavily peated malt" giving "bold smoky flavours", though the finish is described as light; other retailers label it "lightly peated") but holyrooddistillery.co.uk itself returned 403 to both WebFetch and the browser this session, so no producer-domain page was opened -- keeping peatProfile=unknown per this round's rule rather than the seed's "medium" guess. Withheld peat proposal: light-to-medium per bite-magazine.com; a reviewer who can reach holyrooddistillery.co.uk/embra/ directly should confirm.
evade	Evade	brand	FR			Whiskies Du Monde	single malt	none			auto	high	https://www.whiskiesdumonde.fr/en/whiskies-1/evade	Confirmed via the brand's own site: French single malt (launched 2019), exclusively French raw materials, non-chill-filtered, distilled at Distillerie Hepp (Alsace) -- so kind corrected distillery->brand (Whiskies Du Monde is the brand; Hepp is the physical distillery). The base Evade/Evade Single Malt range is unpeated; a separate Evade Single Malt Peated (43%) exists but the page gives no specific level (no ppm, no light/medium/heavy wording), so no rule.tsv exception was written for it -- flagged for a human to chase directly with Whiskies Du Monde. Accented spelling is Evade with an acute accent; catalogue spells it unaccented, matching the seed's note.
fauconnier	Fauconnier	bottler	FR			La Martiniquaise		unknown			auto	high	https://www.fauconnier.com/en/home/ https://www.la-martiniquaise.com/en/the-group/an-international-group/	MAJOR CORRECTION: Fauconnier is real and has a working official site (fauconnier.com, opened), contradicting the seed's 'no web presence found' (its searches evidently missed the exact domain). Founded 1829 in Hesdin/Marconne, Hauts-de-France; a spirits blender/bottler (whiskies, vodkas, rums, gins) that both bottles its own branded products and produces private-label spirits for retailers since 1963; part of La Martiniquaise Group since 2011 (confirmed via la-martiniquaise.com, opened, which lists Fauconnier among its establishments alongside Label 5 and Sir Edward's). Corrected kind from blend to bottler (it is an independent blending/bottling company producing several house brands, not one specific blend) and countryCode from empty to FR. The site does not name 'Highland's Friends', 'Hunting Lodge' or 'O'Brian' specifically, so those remain unconfirmed sub-brands of a now-confirmed real bottler; no peat evidence found anywhere.
few	FEW Spirits	distillery	US					none			auto	high	https://fewspirits.com/story	Confirmed via the distillery's own site (previously the seed could only infer the location from an area code): FEW Spirits, Evanston, Illinois, founded 2011, grain-to-glass, makes bourbon and rye ("a bold Chicago-style twist"). Dropped the seed's irrelevant Irish-whiskey Wikipedia citation. defaultTypeName left empty since the range is bourbon AND rye, not one type. peatProfile=none per the craft American bourbon/rye category default; no peat/smoke mentioned on site.
filey-bay	Filey Bay	distillery	GB-ENG				single malt	none			auto	high	https://www.spiritofyorkshire.com/ https://en.wikipedia.org/wiki/List_of_whisky_distilleries_in_England	Made by Spirit of Yorkshire Distillery Ltd, Hunmanby (founded 2016, first release 2019, per Wikipedia's list of English distilleries). Reconfirmed directly on the official site this session: Flagship, Moscatel Sherry Cask, STR Red Wine Cask and Yorkshire Day 2026 tasting notes list only honey/vanilla/citrus/caramel/biscuit/fruit-cake descriptors, zero smoke/peat language across the whole range -- inferred none from that consistent absence, not an explicit "unpeated" statement. Upgraded from low to high confidence.
filliers	Filliers	distillery	BE					none			auto	high	https://filliersdistillery.com/en/ https://en.wikipedia.org/wiki/Filliers	Confirmed via the distillery's own site: family-owned 'warm distillery' since 1880, Deinze, Belgium (primarily jenever/gin, also bottles whisky). Corrected defaultTypeName single malt->empty: the same site also lists a Single Rye Whisky (100% rye) alongside the Single Malt (100% sherry-cask-aged), so the range is not uniformly one type -- see flavor.tsv for the sherry house style on the single malt line. No peat mentioned. Confidence raised to high (matches the seed's own citation, now independently reopened).
finity	Finity	blend	IE					unknown			rejected	unknown	https://www.irishmalts.com/irish-spirits/irish-finity-irish-honey/	Rejected by the verification round: "Irish Finity" (Hyde Irish Whiskey / Hibernia Distillers, Innishannon, West Cork) is a honey-infused Irish malt whiskey spirit drink, not whiskey -- irishmalts.com itself categorizes it under "irish-spirits" (as it does Irish Mist) rather than "irish-whiskey" (where it lists genuine whiskeys like Element), and its own product page describes it explicitly as "a premium small batch spirit drink of Irish Malt Whiskey infused with...honey" -- the same category as Irish Mist/Bushmills Irish Honey, honey spirit drinks rather than whiskey.. Producer not identified this session; "Irish Honey" suggests a honey-flavoured whiskey liqueur akin to Irish Mist/Bushmills Irish Honey. Alias kept at brand scope only: "Finity" is a substring of the unrelated common word/brand "Infinity", a real collision risk for in-name matching.
finlaggan	Finlaggan	blend	GB-SCT	islay	islay	The Vintage Malt Whisky Co. Ltd	single malt	heavy			auto	high	https://scotchwhisky.com/whiskypedia/2030/finlaggan/ https://williamswhiskydatabase.com/2021/11/12/finlaggan-batch-strength/	Resolved (the seed's session hit a search-budget wall): bottled by The Vintage Malt Whisky Co Ltd (founded 1992 by Brian Cook) from an undisclosed Islay distillery ("anonymous single malt"/"mystery malt"), named for Loch Finlaggan. Batch Strength measured ~40ppm; every core expression (Old Reserve/'Original Peaty', Eilean Mor, Cask Strength) is consistently reviewed peated/smoky, so set heavy for the whole line rather than per-SKU. Corroborated by region=islay (the entire range is Islay malt).
